id,entrez_gene_id,hugo_symbol,hgnc_id,id,reference_genome,ensembl_transcript_id,canonical,ensembl_protein_id,reference_sequence_id,description,ensembl_gene_id,gene_id
11167,2188,FANCF,3587,3934,GRCh37,ENST00000327470.3,1,ENSP00000330875.3,NM_022725,,3322,11167
30697,1789,DNMT3B,2979,3239,GRCh37,ENST00000328111.2,1,ENSP00000328547.2,NM_006892.3,,2740,30697
7672,5454,POU3F2,9215,9483,GRCh37,ENST00000328345.5,1,ENSP00000329170.5,NM_005604,,7997,7672
33261,11200,CHEK2,16627,19776,GRCh37,ENST00000328354.6,1,ENSP00000329178.6,NM_007194.3,,16600,33261
33443,8354,H3C11,4771,14229,GRCh37,ENST00000328488.2,1,ENSP00000329554.2,NM_003533.2,,11976,33443
39052,2242,FES,3657,4036,GRCh37,ENST00000328850.3,1,ENSP00000331504.3,NM_002005,,3408,39052
21994,220,ALDH1A3,409,419,GRCh37,ENST00000329841.5,1,ENSP00000332256.5,NM_000693.2,,345,21994
23172,3418,IDH2,5383,5986,GRCh37,ENST00000330062.3,1,ENSP00000331897.3,NM_002168.2,,5050,23172
4551,139285,AMER1,26837,40738,GRCh37,ENST00000330258.3,1,ENSP00000329117.3,NM_152424.3,,34786,4551
14734,668,FOXL2,1092,1219,GRCh37,ENST00000330315.3,1,ENSP00000333188.3,NM_023067.3,,1036,14734
6881,64764,CREB3L2,23720,31996,GRCh37,ENST00000330387.6,1,ENSP00000329140.6,NM_194071.3,,27211,6881
20390,387893,KMT5A,29489,49853,GRCh37,ENST00000330479.4,1,ENSP00000332995.4,NM_020382.3,,43042,20390
4825,2903,GRIN2A,4585,5083,GRCh37,ENST00000330684.3,1,ENSP00000332549.3,NM_001134407.1,,4267,4825
29399,9021,SOCS3,19391,15425,GRCh37,ENST00000330871.2,1,ENSP00000330341.2,NM_003955.4,,12993,29399
41825,5155,PDGFB,8800,8914,GRCh37,ENST00000331163.6,1,ENSP00000330382.6,NM_002608.2,,7519,41825
27428,10320,IKZF1,13176,18038,GRCh37,ENST00000331340.3,1,ENSP00000331614.3,NM_006060.4,,15145,27428
22129,3009,H1-5,4719,5293,GRCh37,ENST00000331442.3,1,ENSP00000330074.3,NM_005322.2,,4454,22129
39771,653604,H3C13,25311,56760,GRCh37,ENST00000331491.1,1,ENSP00000333277.1,NM_001123375.2,,49711,39771
4034,84193,SETD3,20493,35564,GRCh37,ENST00000331768.5,1,ENSP00000327436.5,NM_032233.2,,30303,4034
35260,5727,PTCH1,9585,10019,GRCh37,ENST00000331920.6,1,ENSP00000332353.6,NM_000264.3,,8451,35260
30540,71,ACTG1,144,137,GRCh37,ENST00000331925.2,1,ENSP00000331514.2,NM_001199954.1,,113,30540
6840,5587,PRKD1,9407,9756,GRCh37,ENST00000331968.5,1,ENSP00000333568.5,NM_002742.2,,8219,6840
40970,8651,SOCS1,19383,14776,GRCh37,ENST00000332029.2,1,ENSP00000329418.2,NM_003745.1,,12451,40970
23062,84295,PHF6,18145,35739,GRCh37,ENST00000332070.3,1,ENSP00000329097.3,NM_001015877.1,,30451,23062
13106,54093,SETD4,1258,26967,GRCh37,ENST00000332131.4,1,ENSP00000329189.4,NM_017438.4,,22930,13106
26456,7490,WT1,12796,13337,GRCh37,ENST00000332351.3,1,ENSP00000331327.3,NM_024426.4,,11229,26456
19974,9582,APOBEC3B,17352,16454,GRCh37,ENST00000333467.3,1,ENSP00000327459.3,NM_004900.4,,13868,19974
34606,5277,PIGA,8957,9143,GRCh37,ENST00000333590.4,1,ENSP00000369820.3,NM_002641.3,,7713,34606
1968,596,BCL2,990,1080,GRCh37,ENST00000333681.4,1,ENSP00000329623.3,NM_000633.2,,916,1968
40079,256646,NUTM1,29919,45382,GRCh37,ENST00000333756.4,1,ENSP00000329448.4,XM_011521429.1,,38887,40079
39045,2248,FGF3,3681,4049,GRCh37,ENST00000334134.2,1,ENSP00000334122.2,NM_005247.2,,3420,39045
24457,8986,RPS6KA4,10433,15375,GRCh37,ENST00000334205.4,1,ENSP00000333896.4,NM_003942.2,,12953,24457
28309,196528,ARID2,18037,43665,GRCh37,ENST00000334344.6,1,ENSP00000335044.6,NM_152641.2,,37362,28309
9378,5133,PDCD1,8760,8863,GRCh37,ENST00000334409.5,1,ENSP00000335062.5,NM_005018.2,,7476,9378
28259,56946,EMSY,18071,29956,GRCh37,ENST00000334736.3,1,ENSP00000334130.3,NM_020193,,25491,28259
35819,283149,BCL9L,23688,45801,GRCh37,ENST00000334801.3,1,ENSP00000335320.3,NM_182557.2,,39271,35819
19964,2626,GATA4,4173,4528,GRCh37,ENST00000335135.4,1,ENSP00000334458.4,NM_002052,,3811,19964
2404,23451,SF3B1,10768,21244,GRCh37,ENST00000335508.6,1,ENSP00000335321.5,NM_012433.2,,17820,2404
14538,1058,CENPA,1851,1975,GRCh37,ENST00000335756.4,1,ENSP00000336868.4,NM_001809.3,,1676,14538
23266,4004,LMO1,6641,7023,GRCh37,ENST00000335790.3,1,ENSP00000338207.3,NM_002315.2,,5943,23266
30168,7317,UBA1,12469,13026,GRCh37,ENST00000335972.6,1,ENSP00000338413.6,NM_003334.3,,10967,30168
14877,10957,PNRC1,17278,19282,GRCh37,ENST00000336032.3,1,ENSP00000336931.3,NM_006813.2,,16187,14877
29407,55,ACP3,125,112,GRCh37,ENST00000336375.5,1,ENSP00000337471.5,NM_001099.4,,90,29407
41131,677,ZFP36L1,1107,1243,GRCh37,ENST00000336440.3,1,ENSP00000337386.3,NM_001244698.1,,1052,41131
18419,2042,EPHA3,3387,3679,GRCh37,ENST00000336596.2,1,ENSP00000337451.2,NM_005233.5,,3112,18419
8138,79621,RNASEH2B,25671,33010,GRCh37,ENST00000336617.3,1,ENSP00000337623.2,NM_024570,,28092,8138
12539,1665,DHX15,2738,3067,GRCh37,ENST00000336812.4,1,ENSP00000336741.4,NM_001358.2,,2596,12539
29981,3932,LCK,6524,6910,GRCh37,ENST00000336890.5,1,ENSP00000337825.5,NM_001042771.2,,5847,29981
36228,3092,HIP1,4913,5440,GRCh37,ENST00000336926.6,1,ENSP00000336747.6,NM_005338.6,,4582,36228
36231,3091,HIF1A,4910,5438,GRCh37,ENST00000337138.4,1,ENSP00000338018.4,NM_001530.3,,4580,36231
35622,5889,RAD51C,9820,10296,GRCh37,ENST00000337432.4,1,ENSP00000336701.4,NM_058216.2,,8687,35622
11350,6757,SSX2,11336,11989,GRCh37,ENST00000337502.5,1,ENSP00000338561.5,NM_175698.2,,10098,11350
24412,2246,FGF1,3665,4045,GRCh37,ENST00000337706.2,1,ENSP00000338548.2,NM_000800,,3416,24412
779,55783,CMTR2,25635,29158,GRCh37,ENST00000338099.5,1,ENSP00000337512.5,NM_001099642.1,,24808,779
16500,4771,NF2,7773,8227,GRCh37,ENST00000338641.4,1,ENSP00000344666.4,NM_000268.3,,6952,16500
30020,8741,TNFSF13,11928,14953,GRCh37,ENST00000338784.4,1,ENSP00000343505.4,NM_003808,,12597,30020
2477,8970,H2BC11,4761,15355,GRCh37,ENST00000339812.2,1,ENSP00000342886.2,NM_021058.3,,12937,2477
25945,283455,KSR2,18610,45942,GRCh37,ENST00000339824.5,1,ENSP00000339952.4,,,39398,25945
40183,7398,USP1,12607,13167,GRCh37,ENST00000339950.4,1,ENSP00000343526.4,NM_003368.4,,11089,40183
19609,440093,H3-5,33164,52915,GRCh37,ENST00000340398.3,1,ENSP00000339835.3,NM_001013699.2,,45977,19609
29184,9623,TCL1B,11649,16528,GRCh37,ENST00000340722.7,1,ENSP00000343223.6,NM_004918.3,,13928,29184
30703,1786,DNMT1,2976,3231,GRCh37,ENST00000340748.4,1,ENSP00000345739.3,NM_001379.2,,2734,30703
29445,857,CAV1,1527,1580,GRCh37,ENST00000341049.2,1,ENSP00000339191.2,NM_001753.4,,1335,29445
23323,6318,SERPINB4,10570,11087,GRCh37,ENST00000341074.5,1,ENSP00000343445.5,NM_002974.3,,9347,23323
19966,2624,GATA2,4171,4521,GRCh37,ENST00000341105.2,1,ENSP00000345681.2,NM_032638.4,,3807,19966
35810,10019,SH2B3,29605,17385,GRCh37,ENST00000341259.2,1,ENSP00000345492.2,NM_005475.2,,14626,35810
21238,89857,KLHL6,18653,36923,GRCh37,ENST00000341319.3,1,ENSP00000341342.3,NM_130446,,31462,21238
9755,3720,JARID2,6196,6517,GRCh37,ENST00000341776.2,1,ENSP00000341280.2,NM_004973.3,,5507,9755
31039,5170,PDPK1,8816,8949,GRCh37,ENST00000342085.4,1,ENSP00000344220.4,NM_002613.4,,7549,31039
4974,3716,JAK1,6190,6511,GRCh37,ENST00000342505.4,1,ENSP00000343204.4,NM_002227.2,,5501,4974
4515,6731,SRP72,11303,11936,GRCh37,ENST00000342756.5,1,ENSP00000342181.5,NM_006947,,10054,4515
7708,2066,ERBB4,3432,3727,GRCh37,ENST00000342788.4,1,ENSP00000342235.4,NM_005235.2,,3156,7708
24723,4089,SMAD4,6770,7173,GRCh37,ENST00000342988.3,1,ENSP00000341551.3,NM_005359.5,,6074,24723
39593,340602,EZHIP,33738,48020,GRCh37,ENST00000342995.2,1,ENSP00000342680.2,NM_203407.2,,41322,39593
32970,22978,NT5C2,8022,20324,GRCh37,ENST00000343289.5,1,ENSP00000339479.5,NM_001134373.2,,17067,32970
22124,3006,H1-2,4716,5287,GRCh37,ENST00000343677.2,1,ENSP00000339566.2,NM_005319.3,,4448,22124
31759,2309,FOXO3,3821,4180,GRCh37,ENST00000343882.6,1,ENSP00000339527.6,NM_001455,,3523,31759
36371,84335,AKT1S1,28426,35827,GRCh37,ENST00000344175.5,1,ENSP00000341698.5,NM_001098632,,30524,36371
23517,2253,FGF8,3686,4060,GRCh37,ENST00000344255.3,1,ENSP00000340039.3,NM_033164,,3430,23517
28257,56940,DUSP22,16077,29940,GRCh37,ENST00000344450.5,1,ENSP00000345281.5,NM_020185.4,,25479,28257
41605,998,CDC42,1736,1852,GRCh37,ENST00000344548.3,1,ENSP00000341072.3,NM_001791.3,,1567,41605
10751,29102,DROSHA,17904,24900,GRCh37,ENST00000344624.3,1,ENSP00000339845.3,NM_013235.4,,21146,10751
42134,9020,MAP3K14,6853,15423,GRCh37,ENST00000344686.2,1,,NM_003954.3,,12991,42134
34373,6929,TCF3,11633,12331,GRCh37,ENST00000344749.5,1,ENSP00000344375.5,NM_001136139.2,,10379,34373
23166,3417,IDH1,5382,5984,GRCh37,ENST00000345146.2,1,ENSP00000260985.2,NM_005896.2,,5048,23166
28537,5892,RAD51D,9823,10304,GRCh37,ENST00000345365.6,1,ENSP00000338790.6,NM_002878.3,,8693,28537
8662,1390,CREM,2352,2543,GRCh37,ENST00000345491.3,1,ENSP00000265372.5,NM_181571.2,,2156,8662
390,6776,STAT5A,11366,12021,GRCh37,ENST00000345506.4,1,ENSP00000341208.4,NM_003152.3,,10126,390
278,9759,HDAC4,14063,16841,GRCh37,ENST00000345617.3,1,ENSP00000264606.3,NM_006037.3,,14173,278
25969,931,MS4A1,7315,1720,GRCh37,ENST00000345732.4,1,ENSP00000314620.7,NM_021950,,1453,25969
19967,2625,GATA3,4172,4525,GRCh37,ENST00000346208.3,1,ENSP00000341619.3,NM_002051.2,,3809,19967
23910,10620,ARID3B,14350,18633,GRCh37,ENST00000346246.5,1,ENSP00000343126.5,NM_001307939.1,,15644,23910
23366,1649,DDIT3,2726,3031,GRCh37,ENST00000346473.3,1,ENSP00000340671.3,NM_001195057.1,,2570,23366
4137,1871,E2F3,3115,3396,GRCh37,ENST00000346618.3,1,ENSP00000262904.4,NM_001949.4,,2874,4137
37130,22806,IKZF3,13178,20025,GRCh37,ENST00000346872.3,1,ENSP00000344544.3,NM_012481.4,,16814,37130
9075,8405,SPOP,11254,14303,GRCh37,ENST00000347630.2,1,ENSP00000240327.2,NM_001007228.1,,12046,9075
12628,9448,MAP4K4,6866,16199,GRCh37,ENST00000347699.4,1,ENSP00000314363.6,NM_001242559,,13654,12628
7196,4209,MEF2D,6997,7403,GRCh37,ENST00000348159.4,1,ENSP00000271555.5,NM_005920.3,,6260,7196
31614,10892,MALT1,6819,19146,GRCh37,ENST00000348428.3,1,ENSP00000319279.4,NM_006785.3,,16071,31614
11159,2182,ACSL4,3571,84638,GRCh37,ENST00000348502.6,1,ENSP00000262835.7,NM_004458.2,NULL,3312,11159
27112,6605,SMARCE1,11109,11667,GRCh37,ENST00000348513.6,1,ENSP00000323967.6,NM_003079.4,,9826,27112
6333,207,AKT1,391,391,GRCh37,ENST00000349310.3,1,ENSP00000270202.4,NM_001014431.1,,321,6333
40047,1499,CTNNB1,2514,2756,GRCh37,ENST00000349496.5,1,ENSP00000344456.5,NM_001904.3,,2337,40047
36205,6595,SMARCA2,11098,11643,GRCh37,ENST00000349721.2,1,ENSP00000265773.5,NM_001289396.1,,9807,36205
33514,57492,ARID1B,18040,30556,GRCh37,ENST00000350026.5,1,ENSP00000055163.7,NM_017519,,25987,33514
12582,332,BIRC5,593,629,GRCh37,ENST00000350051.3,1,ENSP00000324180.4,NM_001168.2,,520,12582
30528,776,CACNA1D,1391,1418,GRCh37,ENST00000350061.5,1,ENSP00000288133.5,NM_001128840,,1203,30528
41651,22858,CILK1,21219,20112,GRCh37,ENST00000350082.5,1,ENSP00000263043.7,NM_014920.3,,16890,41651
11394,5077,PAX3,8617,8765,GRCh37,ENST00000350526.4,1,ENSP00000343052.4,NM_181457,,7396,11394
8354,545,ATR,882,1003,GRCh37,ENST00000350721.4,1,ENSP00000343741.4,NM_001184.3,,850,8354
20034,4301,AFDN,7137,84615,GRCh37,ENST00000351017.4,1,ENSP00000252692.5,,NULL,6384,20034
22903,5781,PTPN11,9644,10112,GRCh37,ENST00000351677.2,1,ENSP00000340944.2,NM_002834.3,,8531,22903
1715,31,ACACA,84,58,GRCh37,ENST00000353139.5,1,ENSP00000344789.5,,,49,1715
36529,57144,PAK5,15916,30225,GRCh37,ENST00000353224.5,1,ENSP00000322957.5,NM_177990.2,,25722,36529
32713,6416,MAP2K4,6844,11274,GRCh37,ENST00000353533.5,1,ENSP00000262445.5,NM_003010.3,,9503,32713
25966,9863,MAGI2,18957,17067,GRCh37,ENST00000354212.4,1,ENSP00000346151.4,NM_012301.3,,14355,25966
13295,83852,SETDB2,20263,35175,GRCh37,ENST00000354234.4,1,ENSP00000346175.4,NM_031915.2,,29973,13295
40739,6890,TAP1,43,12233,GRCh37,ENST00000354258.4,1,ENSP00000346206.4,NM_000593.5,,10305,40739
8545,1399,CRKL,2363,2563,GRCh37,ENST00000354336.3,1,ENSP00000346300.3,NM_005207.3,,2172,8545
14016,8294,H4C9,4793,84634,GRCh37,ENST00000354348.2,1,ENSP00000346316.2,NM_003495.2,NULL,77434,14016
2523,7080,NKX2-1,11825,12624,GRCh37,ENST00000354822.5,1,ENSP00000346879.5,NM_001079668.2,,10635,2523
25603,641,BLM,1058,1157,GRCh37,ENST00000355112.3,1,ENSP00000347232.3,NM_000057.2,,984,25603
3454,3792,KEL,6308,6663,GRCh37,ENST00000355265.2,1,ENSP00000347409.2,NM_000420,,5629,3454
36597,147495,APCDD1,15718,41628,GRCh37,ENST00000355285.5,1,ENSP00000347433.4,NM_153000.4,,35567,36597
36001,79145,CHCHD7,28314,32621,GRCh37,ENST00000355315.3,1,ENSP00000347469.3,NM_001011671.1,,27739,36001
27478,55750,AGK,21869,29082,GRCh37,ENST00000355413.4,1,ENSP00000347581.4,NM_018238.3,,24750,27478
29655,5926,ARID4A,9885,10380,GRCh37,ENST00000355431.3,1,ENSP00000347602.3,NM_002892.3,,8757,29655
33380,331,XIAP,592,625,GRCh37,ENST00000355640.3,1,ENSP00000347858.3,NM_001167.3,,518,33380
30702,1785,DNM2,2974,3227,GRCh37,ENST00000355667.6,1,ENSP00000347890.6,NM_001005360,,2732,30702
10598,114785,MBD6,20445,38298,GRCh37,ENST00000355673.3,1,ENSP00000347896.3,NM_052897.3,,32641,10598
5121,5979,RET,9967,10475,GRCh37,ENST00000355710.3,1,ENSP00000347942.3,NM_020975.4,,8839,5121
36995,8764,TNFRSF14,11912,14988,GRCh37,ENST00000355716.4,1,ENSP00000347948.4,NM_003820.2,,12629,36995
34094,2073,ERCC5,3437,3742,GRCh37,ENST00000355739.4,1,ENSP00000347978.4,NM_000123.3,,3170,34094
23464,355,FAS,11920,673,GRCh37,ENST00000355740.2,1,ENSP00000347979.2,NM_000043.4,,560,23464
27197,27030,MLH3,7128,23137,GRCh37,ENST00000355774.2,1,ENSP00000348020.2,NM_001040108,,19478,27197
34100,2074,ERCC6,3438,3744,GRCh37,ENST00000355832.5,1,ENSP00000348089.5,NM_000124.3,,3172,34100
32109,4291,MLF1,7125,7531,GRCh37,ENST00000355893.5,1,ENSP00000348157.5,NM_022443.4,,6364,32109
12988,5879,RAC1,9801,10273,GRCh37,ENST00000356142.4,1,ENSP00000348461.4,NM_018890.3,,8669,12988
911,4763,NF1,7765,8220,GRCh37,ENST00000356175.3,1,ENSP00000348498.3,NM_000267.3,,6946,911
2702,5058,PAK1,8590,8732,GRCh37,ENST00000356341.3,1,ENSP00000348696.3,NM_002576.4,,7370,2702
22907,5789,PTPRD,9668,10131,GRCh37,ENST00000356435.5,1,ENSP00000348812.5,NM_002839.3,,8546,22907
33440,8351,H3C4,4767,14222,GRCh37,ENST00000356476.2,1,ENSP00000366999.1,NM_003530.4,,11970,33440
5912,151987,PPP4R2,18296,42263,GRCh37,ENST00000356692.5,1,ENSP00000349124.5,NM_174907.2,,36121,5912
23847,84870,RSPO3,20866,36349,GRCh37,ENST00000356698.4,1,ENSP00000349131.4,NM_032784.4,,30969,23847
14512,85236,H2BC12,13954,36625,GRCh37,ENST00000356950.1,1,ENSP00000349430.1,NM_080593.2,,31204,14512
6436,1108,CHD4,1919,2065,GRCh37,ENST00000357008.2,1,ENSP00000349508.2,NM_001273,,1756,6436
36747,64919,BCL11B,13222,32147,GRCh37,ENST00000357195.3,1,ENSP00000349723.3,NM_138576.3,,27340,36747
22532,8332,H2AC16,4730,14186,GRCh37,ENST00000357320.2,1,ENSP00000349873.2,NM_003511,,11938,22532
11543,5802,PTPRS,9681,10162,GRCh37,ENST00000357368.4,1,ENSP00000349932.4,NM_002850.3,,8572,11543
21328,253260,RICTOR,28611,44994,GRCh37,ENST00000357387.3,1,ENSP00000349959.3,NM_152756.3,,38547,21328
41018,10865,ARID5A,17361,19091,GRCh37,ENST00000357485.3,1,ENSP00000350078.3,NM_212481.1,,16023,41018
6605,3077,HFE,4886,5417,GRCh37,ENST00000357618.5,1,ENSP00000417404.1,NM_000410,,4562,6605
17942,25913,POT1,17284,22049,GRCh37,ENST00000357628.3,1,ENSP00000350249.3,NM_015450.2,,18502,17942
33439,8350,H3C1,4766,14219,GRCh37,ENST00000357647.3,1,ENSP00000350275.3,NM_003529.2,,11968,33439
41134,672,BRCA1,1100,1230,GRCh37,ENST00000357654.3,1,ENSP00000350283.3,NM_007294.3,,1044,41134
41499,257194,NEGR1,17302,45450,GRCh37,ENST00000357731.5,1,ENSP00000350364.4,NM_173808.2,,38937,41499
42164,2005,ELK4,3326,3604,GRCh37,ENST00000357992.4,1,ENSP00000350681.4,NM_001973,,3048,42164
36207,6597,SMARCA4,11100,11649,GRCh37,ENST00000358026.2,1,ENSP00000350720.2,NM_001128849.1,,9811,36207
11390,5079,PAX5,8619,8770,GRCh37,ENST00000358127.4,1,ENSP00000350844.4,NM_016734.2,,7400,11390
2882,2050,EPHB4,3395,3698,GRCh37,ENST00000358173.3,1,ENSP00000350896.3,NM_004444,,3128,2882
33093,6714,SRC,11283,11900,GRCh37,ENST00000358208.4,1,ENSP00000350941.4,NM_198291.2,,10022,33093
389,6775,STAT4,11365,12018,GRCh37,ENST00000358470.4,1,ENSP00000351255.4,NM_001243835,,10124,389
27473,841,CASP8,1509,1559,GRCh37,ENST00000358485.4,1,ENSP00000351273.4,NM_001080125.1,,1321,27473
8029,2263,FGFR2,3689,4089,GRCh37,ENST00000358487.5,1,ENSP00000351276.5,NM_000141.4,,3450,8029
28538,5893,RAD52,9824,10306,GRCh37,ENST00000358495.3,1,ENSP00000351284.3,NM_134424.2,,8695,28538
2018,5573,PRKAR1A,9388,9721,GRCh37,ENST00000358598.2,1,ENSP00000351410.1,NM_212471.2,,8191,2018
14413,4149,MAX,6913,7294,GRCh37,ENST00000358664.4,1,ENSP00000351490.4,NM_002382.4,,6176,14413
3182,2213,FCGR2B,3618,3987,GRCh37,ENST00000358671.5,1,ENSP00000351497.5,NM_004001.4,,3366,3182
7054,8329,H2AC13,4725,14181,GRCh37,ENST00000358739.3,1,ENSP00000351589.3,,,11933,7054
7,5980,REV3L,9968,10477,GRCh37,ENST00000358835.3,1,ENSP00000351697.3,NM_002912,,8841,7
41118,57820,CCNB1IP1,19437,84632,GRCh37,ENST00000358932.4,1,ENSP00000351810.4,NM_021178.4,,26398,41118
36131,4928,NUP98,8068,8530,GRCh37,ENST00000359171.4,1,ENSP00000352091.4,XM_005252950.1,,7200,36131
33903,8969,H2AC11,4737,15352,GRCh37,ENST00000359193.2,1,ENSP00000352119.2,NM_021064.4,,12935,33903
39807,5294,PIK3CG,8978,9182,GRCh37,ENST00000359195.3,1,ENSP00000352121.3,NM_002649.2,,7745,39807
33445,8356,H3C12,4774,14233,GRCh37,ENST00000359303.2,1,ENSP00000352252.2,NM_003535.2,,11980,33445
5403,7516,XRCC2,12829,13369,GRCh37,ENST00000359321.1,1,ENSP00000352271.1,NM_005431.1,,11257,5403
5245,5336,PLCG2,9066,9275,GRCh37,ENST00000359376.3,1,ENSP00000352336.3,NM_002661.3,,7821,5245
12661,8021,NUP214,8064,13930,GRCh37,ENST00000359428.5,1,ENSP00000352400.5,NM_005085,,11710,12661
25041,29086,BABAM1,25008,24868,GRCh37,ENST00000359435.4,1,ENSP00000352408.3,NM_001033549.1,,21116,25041
22536,8336,H2AC17,4735,14196,GRCh37,ENST00000359611.2,1,ENSP00000352627.2,NM_003514,,11946,22536
2700,1999,ELF3,3318,3589,GRCh37,ENST00000359651.3,1,ENSP00000352673.3,NM_004433.4,,3036,2700
37425,6427,SRSF2,10783,11294,GRCh37,ENST00000359995.5,1,ENSP00000353089.5,NM_003016.4,,9521,37425
23335,51750,RTEL1,15888,26674,GRCh37,ENST00000360203.5,1,ENSP00000353332.5,NM_001283009.1,,22669,23335
32309,8353,H3C6,4769,14226,GRCh37,ENST00000360408.1,1,ENSP00000353581.1,NM_003532.2,,11974,32309
19257,1002,CDH4,1763,1861,GRCh37,ENST00000360469.5,1,ENSP00000353656.4,NM_001794,,1575,19257
28913,25937,WWTR1,24042,22086,GRCh37,ENST00000360632.3,1,ENSP00000353847.3,NM_001168280.1,,18536,28913
35735,6663,SOX10,11190,11792,GRCh37,ENST00000360880.2,1,ENSP00000354130.2,NM_006941,,9938,35735
15315,23085,ERC1,17072,20530,GRCh37,ENST00000360905.4,1,ENSP00000354158.3,NM_178040,,17235,15315
38985,4916,NTRK3,8033,8506,GRCh37,ENST00000360948.2,1,ENSP00000354207.2,NM_001012338.2,,7178,38985
12730,219972,MPEG1,29619,44367,GRCh37,ENST00000361050.3,1,ENSP00000354335.3,NM_001039396.1,,37986,12730
394,6772,STAT1,11362,12011,GRCh37,ENST00000361099.3,1,ENSP00000354394.3,NM_007315.3,,10118,394
17005,7150,TOP1,11986,12780,GRCh37,ENST00000361337.2,1,ENSP00000354522.2,NM_003286.2,,10761,17005
28816,9646,CTR9,16850,16580,GRCh37,ENST00000361367.2,1,ENSP00000355013.2,NM_014633.4,,13969,28816
19099,9760,TOX,18988,16844,GRCh37,ENST00000361421.1,1,ENSP00000354842.1,NM_014729.2,,14175,19099
28781,2475,MTOR,3942,4274,GRCh37,ENST00000361445.4,1,ENSP00000354558.4,NM_004958.3,,3603,28781
31213,10724,OGA,7056,18806,GRCh37,ENST00000361464.3,1,ENSP00000354850.3,NM_012215.3,,15792,31213
15108,9846,GAB2,14458,17031,GRCh37,ENST00000361507.4,1,ENSP00000354952.4,NM_080491.2,,14323,15108
20395,2913,GRM3,4595,5105,GRCh37,ENST00000361669.2,1,ENSP00000355316.2,NM_000840,,4285,20395
12632,9444,QKI,21100,16191,GRCh37,ENST00000361752.3,1,ENSP00000355094.3,NM_006775,,13646,12632
6921,9126,SMC3,2468,15633,GRCh37,ENST00000361804.4,1,ENSP00000354720.4,NM_005445.3,,13163,6921
34430,2271,FH,3700,4104,GRCh37,ENST00000366560.3,1,ENSP00000355518.3,NM_000143.3,,3460,34430
15486,84451,MAP3K21,29798,35891,GRCh37,ENST00000366624.3,1,ENSP00000355583.3,NM_032435,,30582,15486
14012,8290,H3-4,4778,14122,GRCh37,ENST00000366696.1,1,ENSP00000355657.1,NM_003493.2,,11882,14012
6185,142,PARP1,270,276,GRCh37,ENST00000366794.5,1,ENSP00000355759.5,NM_001618.3,,223,6185
11268,3020,H3-3A,4764,5310,GRCh37,ENST00000366813.1,1,ENSP00000355778.1,NM_002107.4,,4468,11268
21372,11116,CEP43,17012,19588,GRCh37,ENST00000366847.4,1,ENSP00000355812.3,NM_007045.3,,16448,21372
11392,5071,PRKN,8607,8752,GRCh37,ENST00000366898.1,1,ENSP00000355865.1,NM_004562.2,,7386,11392
22899,5784,PTPN14,9647,10119,GRCh37,ENST00000366956.5,1,ENSP00000355923.4,NM_005401,,8537,22899
28817,9641,IKBKE,14552,16568,GRCh37,ENST00000367120.3,1,ENSP00000356087.3,NM_014002.3,,13960,28817
11286,4194,MDM4,6974,7381,GRCh37,ENST00000367182.3,1,ENSP00000356150.3,NM_002393.4,,6242,11286
24293,5287,PIK3C2B,8972,9163,GRCh37,ENST00000367187.3,1,ENSP00000356155.3,NM_002646,,7731,24293
32483,79577,CDC73,16783,32948,GRCh37,ENST00000367435.3,1,ENSP00000356405.3,NM_024529.4,,28040,32483
18791,64326,COP1,17440,31775,GRCh37,ENST00000367669.3,1,ENSP00000356641.3,NM_022457.5,,27018,18791
4497,345930,ECT2L,21118,48465,GRCh37,ENST00000367682.2,1,ENSP00000356655.2,NM_001077706.2,,41729,4497
1373,3459,IFNGR1,5439,6063,GRCh37,ENST00000367739.4,1,ENSP00000356713.4,NM_000416.2,,5118,1373
21652,4602,MYB,7545,7898,GRCh37,ENST00000367814.4,1,ENSP00000356788.4,NM_005375,,6680,21652
36122,4921,DDR2,2731,8515,GRCh37,ENST00000367921.3,1,ENSP00000356898.3,NM_006182.2,,7186,36122
24806,6391,SDHC,10682,11233,GRCh37,ENST00000367975.2,1,ENSP00000356953.2,NM_003001.3,,9471,24806
12629,9447,AIM2,357,16197,GRCh37,ENST00000368130.4,1,ENSP00000357112.4,NM_004833.1,,13652,12629
23264,4000,LMNA,6636,7018,GRCh37,ENST00000368300.4,1,ENSP00000357283.4,NM_170707,,5939,23264
5180,6016,RIT1,10023,10561,GRCh37,ENST00000368323.3,1,ENSP00000357306.3,NM_006912.5,,8911,5180
26279,103,ADAR,225,191,GRCh37,ENST00000368474.4,1,ENSP00000357459.4,NM_015841.3,,159,26279
6704,6098,ROS1,10261,10679,GRCh37,ENST00000368508.3,1,ENSP00000357494.3,NM_002944.2,,9015,6704
15905,7170,TPM3,12012,12823,GRCh37,ENST00000368530.2,1,ENSP00000357516.2,NM_152263.3,,10795,15905
5684,4288,MKI67,7107,7526,GRCh37,ENST00000368654.3,1,ENSP00000357643.3,NM_002417,,6360,5684
5427,8838,CCN6,12771,84616,GRCh37,ENST00000368666.2,1,ENSP00000357655.2,NM_198239.1,NULL,12756,5427
32393,2534,FYN,4037,4367,GRCh37,ENST00000368678.4,1,ENSP00000357667.4,NM_153047.3,,3684,32393
19138,4170,MCL1,6943,7338,GRCh37,ENST00000369026.2,1,ENSP00000358022.2,NM_021960.4,,6208,19138
